transaction_id;user_id;amount;type;timestamp
5365;125;1765.15;payment;2024-08-04 23:36:04
5366;90;921.79;deposit;2022-06-04 08:51:24
5367;347;1579.77;withdrawal;2021-11-04 18:29:18
5368;700;250.67;withdrawal;2024-10-20 00:23:44
5369;519;-358.11;withdrawal;2023-02-05 16:13:19
5370;147;1065.55;payment;2024-05-06 05:16:03
5371;655;523.25;deposit;2024-05-23 13:13:51
5372;970;1236.25;payment;2022-12-23 20:20:11
5373;236;1443.26;payment;2022-11-03 02:02:55
5374;85;-173.85;withdrawal;2023-04-16 04:32:54
5375;734;244.58;transfer;2024-01-12 21:31:12
5376;562;528.15;deposit;2025-02-18 12:41:26
5377;917;1305.34;payment;2022-10-24 00:52:43
5378;790;329.09;withdrawal;2024-01-02 23:40:51
5379;663;1857.38;deposit;2021-02-23 19:20:39
5380;927;1643.09;deposit;2023-06-16 01:29:15
5381;485;1575.74;transfer;2020-04-17 02:45:00
5382;920;440.18;payment;2022-03-10 11:56:15
5383;453;1550.14;payment;2023-04-23 12:17:40
5384;556;1424.48;transfer;2023-10-14 14:25:48
5385;854;1522.73;withdrawal;2021-11-15 22:09:36
5386;739;997.6;transfer;2020-06-06 10:11:49
5387;862;736.21;payment;2022-10-13 01:56:20
5388;663;34.54;withdrawal;2023-03-31 23:09:04
5389;203;1512.15;payment;2023-05-25 23:13:57
5390;386;1880.41;deposit;2025-02-04 09:58:12
5391;171;-76.96;payment;2021-06-06 21:55:48
5392;482;494.71;withdrawal;2020-08-11 06:02:59
5393;667;1349.88;payment;2021-09-17 17:18:55
5394;320;3.24;transfer;2023-09-09 17:37:10
5395;309;794.47;transfer;2020-11-18 23:32:48
5396;172;1635.09;transfer;2022-07-24 14:14:47
5397;259;386.01;deposit;2022-03-28 20:17:17
5398;531;767.55;payment;2021-03-29 11:57:51
5399;910;971.26;payment;2024-03-11 20:25:59
5400;587;1333.3;deposit;2025-02-16 20:16:28
5401;547;503.96;withdrawal;2022-06-08 23:31:31
5402;175;-388.09;deposit;2023-01-26 04:30:10
5403;284;1592.64;deposit;2022-04-09 04:07:52
5404;689;150.94;payment;2020-05-26 17:31:23
5405;884;180.89;deposit;2024-06-17 12:07:51
5406;237;499.14;transfer;2024-12-21 10:58:34
5407;715;-191.41;deposit;2020-06-08 05:30:25
5408;252;1697.3;transfer;2021-11-30 20:35:34
5409;65;-138.23;deposit;2025-02-25 00:57:36
5410;222;666.91;payment;2022-04-25 19:10:35
5411;297;1964.93;payment;2020-07-04 08:05:46
5412;838;976.4;transfer;2022-09-22 11:59:46
5413;972;1293.21;payment;2021-04-07 23:45:00
5414;746;1085.48;transfer;2021-01-20 01:09:52
5415;65;1870.84;payment;2020-04-05 00:56:56
5416;682;1549.2;transfer;2022-11-13 16:19:56
5417;243;1341.46;payment;2020-04-23 06:01:21
5418;64;391.98;payment;2020-02-28 11:48:21
5419;491;466.9;transfer;2025-06-26 05:24:21
5420;580;1023.34;withdrawal;2023-02-26 02:33:12
5421;721;-56.16;deposit;2023-05-22 23:39:09
5422;73;51.54;transfer;2023-06-25 03:01:35
5423;111;1760.93;transfer;2023-12-04 18:04:34
5424;978;1599.93;deposit;2020-10-15 07:29:06
5425;860;1687.01;withdrawal;2023-06-27 14:06:10
5426;450;1596.0;withdrawal;2022-03-06 00:50:07
5427;246;1684.08;deposit;2024-05-18 05:44:55
5428;467;925.63;deposit;2024-12-09 23:00:11
5429;567;-10.37;withdrawal;2024-09-15 14:04:56
5430;792;1860.47;withdrawal;2023-01-31 23:52:07
5431;46;278.8;transfer;2022-03-16 17:00:04
5432;468;51.68;transfer;2022-12-08 01:59:00
5433;682;1068.48;withdrawal;2022-09-03 14:24:46
5434;295;178.12;payment;2025-04-24 07:16:39
5435;461;20.66;payment;2022-07-31 07:57:25
5436;81;1182.94;payment;2025-05-20 12:44:17
5437;161;778.31;deposit;2020-04-17 12:28:45
5438;302;102.65;withdrawal;2023-08-22 00:57:38
5439;126;30.29;deposit;2022-08-08 08:45:49
5440;537;-21.94;deposit;2023-04-27 01:51:51
5441;544;603.21;transfer;2022-10-30 04:23:35
5442;270;344.99;withdrawal;2020-03-16 02:02:28
5443;629;1685.41;withdrawal;2021-03-23 03:44:48
5444;388;842.12;deposit;2023-11-02 19:21:26
5445;926;-249.56;deposit;2023-03-19 19:37:59
5446;358;-192.31;deposit;2022-05-16 12:46:02
5447;676;120.25;withdrawal;2021-09-30 13:46:09
5448;293;372.03;transfer;2023-09-09 02:32:52
5449;948;1643.8;transfer;2022-09-06 01:14:01
5450;145;642.43;payment;2021-08-13 14:10:53
5451;802;-20.42;transfer;2023-08-16 09:24:17
5452;972;600.06;transfer;2020-05-23 11:28:22
5453;254;46.41;payment;2021-06-04 20:08:26
5454;57;1916.54;transfer;2021-02-06 07:46:44
5455;770;1191.97;withdrawal;2025-05-03 19:32:04
5456;806;576.3;payment;2020-02-20 10:38:53
5457;819;1217.59;withdrawal;2020-03-11 07:48:46
5458;16;1185.97;deposit;2024-08-14 17:16:19
5459;947;-204.5;transfer;2022-04-09 16:10:08
5460;294;379.39;transfer;2025-05-25 00:11:10
5461;725;194.29;deposit;2020-01-07 06:33:24
5462;522;1398.27;payment;2021-10-26 16:32:47
5463;273;-146.85;transfer;2025-01-29 05:47:07
5464;896;1894.93;deposit;2023-02-17 01:57:09
5465;18;358.0;transfer;2021-08-13 10:19:24
5466;447;329.61;transfer;2023-09-17 12:40:34
5467;10;1525.73;deposit;2020-05-17 14:35:06
5468;798;517.41;deposit;2020-08-05 03:48:49
5469;559;1925.51;payment;2023-10-31 03:19:21
5470;733;1096.59;transfer;2024-04-02 22:26:27
5471;818;1152.95;transfer;2022-10-15 17:57:49
5472;721;1861.03;payment;2021-06-24 05:10:30
5473;818;108.32;withdrawal;2023-10-22 07:42:59
5474;585;1461.2;transfer;2024-07-17 01:20:35
5475;158;117.64;transfer;2023-09-11 03:47:48
5476;970;350.13;deposit;2022-07-28 02:36:23
5477;268;1003.68;transfer;2021-09-17 07:08:43
5478;855;466.2;withdrawal;2025-03-26 09:31:20
5479;93;216.67;withdrawal;2020-09-11 10:13:39
5480;149;-143.34;withdrawal;2021-02-12 17:05:30
5481;352;796.36;deposit;2022-06-21 10:28:19
5482;254;401.08;transfer;2025-06-05 11:54:09
5483;951;-28.32;withdrawal;2024-10-22 12:35:27
5484;117;592.67;withdrawal;2020-04-17 04:12:12
5485;852;-415.98;payment;2025-05-25 21:06:51
5486;137;160.44;withdrawal;2025-04-09 05:09:03
5487;844;1227.89;transfer;2024-04-17 13:04:47
5488;654;-77.67;transfer;2020-09-05 20:13:29
5489;876;1895.74;withdrawal;2021-10-12 04:45:14
5490;255;-126.95;payment;2023-01-07 06:37:17
5491;473;356.02;deposit;2022-07-09 23:53:01
5492;526;1759.73;deposit;2022-03-08 00:24:26
5493;516;925.25;payment;2024-02-15 12:48:32
5494;763;-95.65;payment;2025-03-28 03:25:59
5495;218;1596.76;deposit;2023-08-12 13:43:59
5496;242;1586.21;withdrawal;2025-05-04 07:21:11
5497;182;-448.56;deposit;2021-08-14 01:56:50
5498;73;-37.39;payment;2020-11-14 19:13:41
5499;683;617.53;withdrawal;2021-04-17 17:08:27
5500;431;1874.3;payment;2020-12-01 00:43:53
5501;142;1851.99;payment;2022-03-09 00:23:36
5502;259;17.82;withdrawal;2021-12-05 05:19:02
5503;760;-440.76;deposit;2022-11-06 09:06:29
5504;832;102.2;transfer;2023-06-27 13:30:57
5505;578;1858.66;withdrawal;2021-12-03 06:20:12
5506;753;1703.84;payment;2024-06-15 17:42:54
5507;965;995.69;transfer;2025-04-21 18:09:59
5508;895;1461.06;withdrawal;2022-11-18 13:46:01
5509;802;1900.4;transfer;2023-05-21 21:35:05
5510;408;1172.52;deposit;2025-03-08 21:35:37
5511;511;-481.62;transfer;2021-07-18 08:37:21
5512;835;1088.65;payment;2022-09-16 03:30:36
5513;868;-234.01;deposit;2025-07-04 11:50:28
5514;711;1205.5;deposit;2022-11-16 22:01:39
5515;647;1125.55;withdrawal;2025-07-07 17:52:35
5516;898;987.45;transfer;2024-01-02 10:16:54
5517;559;791.71;withdrawal;2020-08-27 13:50:57
5518;591;1697.13;deposit;2020-10-03 14:14:31
5519;764;-5.29;deposit;2025-03-30 23:04:11
5520;276;-326.28;transfer;2022-10-23 12:08:51
5521;535;1279.0;deposit;2022-02-21 11:25:21
5522;622;672.49;deposit;2022-12-11 22:25:15
5523;897;816.72;transfer;2020-06-16 20:44:01
5524;319;1780.63;payment;2024-12-19 22:15:49
5525;363;-239.38;deposit;2021-05-12 21:38:55
5526;657;1056.67;payment;2020-03-20 14:12:40
5527;596;160.69;withdrawal;2025-02-04 15:38:02
5528;315;747.25;payment;2024-01-02 05:32:39
5529;140;1834.53;transfer;2025-04-24 15:26:17
5530;240;1091.85;transfer;2023-02-17 08:23:03
5531;91;744.15;transfer;2024-03-17 09:20:34
5532;373;1754.52;transfer;2023-03-15 14:55:02
5533;135;1810.42;deposit;2022-10-30 00:33:34
5534;787;293.42;transfer;2024-11-22 17:50:46
5535;235;752.69;deposit;2025-02-03 11:01:06
5536;532;-332.18;deposit;2023-04-21 11:13:58
5537;310;1310.2;payment;2022-05-02 11:59:04
5538;980;618.25;withdrawal;2020-09-02 09:52:42
5539;202;1377.12;withdrawal;2023-08-29 07:19:23
5540;71;1311.06;payment;2022-11-08 19:34:40
5541;884;1143.94;withdrawal;2024-12-31 19:24:29
5542;426;42.65;withdrawal;2024-10-02 21:32:35
5543;870;-39.05;transfer;2022-04-22 15:05:07
5544;337;1318.48;withdrawal;2023-08-06 19:31:45
5545;844;1623.68;transfer;2025-07-21 13:45:18
5546;626;24.72;withdrawal;2020-03-12 18:09:06
5547;667;-493.18;transfer;2022-01-09 12:45:42
5548;105;-479.21;payment;2023-12-25 09:09:27
5549;171;607.19;withdrawal;2022-07-24 20:08:06
5550;858;1959.69;transfer;2020-03-29 12:33:56
5551;314;926.06;transfer;2025-04-07 10:28:40
5552;886;1584.83;payment;2021-04-11 09:41:44
5553;146;-289.68;deposit;2021-01-26 12:34:21
5554;21;492.62;payment;2020-06-18 03:00:52
5555;753;1888.28;deposit;2020-05-09 06:52:09
5556;821;395.38;transfer;2024-07-16 12:28:13
5557;900;1740.24;payment;2023-09-05 15:56:33
5558;99;156.37;payment;2024-09-26 10:16:33
5559;695;-193.74;transfer;2023-09-28 21:25:51
5560;564;371.67;payment;2020-10-16 16:44:43
5561;840;-148.84;withdrawal;2021-10-02 13:03:32
5562;910;420.29;withdrawal;2021-08-11 00:04:54
5563;413;-440.8;deposit;2021-09-10 00:22:46
5564;513;1365.14;transfer;2023-01-06 00:42:51
5565;583;183.9;transfer;2022-02-19 15:13:25
5566;129;-79.6;transfer;2024-03-09 06:51:05
5567;895;469.08;transfer;2022-03-24 19:10:52
5568;489;338.38;payment;2024-12-24 08:21:00
5569;499;236.26;deposit;2020-11-07 00:05:21
5570;631;455.9;transfer;2022-08-21 16:27:05
5571;564;1586.11;withdrawal;2024-06-22 08:44:01
5572;817;-238.28;transfer;2023-03-08 07:52:05
5573;978;1854.93;transfer;2024-01-08 05:16:10
5574;798;1661.16;payment;2022-07-20 03:43:58
5575;199;795.4;payment;2020-06-16 01:43:10
5576;400;1622.37;withdrawal;2020-06-30 05:09:46
5577;258;1026.0;payment;2022-02-10 06:46:46
5578;459;1153.17;deposit;2023-04-19 05:06:17
5579;555;-118.96;payment;2020-09-19 11:56:01
5580;750;936.8;deposit;2024-10-04 03:40:16
5581;590;702.9;transfer;2020-04-20 11:56:12
5582;75;629.91;transfer;2020-10-30 17:20:32
5583;367;1521.12;payment;2023-03-26 08:04:28
5584;653;1620.09;withdrawal;2022-12-23 12:06:10
5585;942;1301.19;deposit;2025-01-07 18:23:30
5586;364;536.21;withdrawal;2023-04-21 09:50:31
5587;728;638.3;withdrawal;2023-10-31 10:55:39
5588;785;331.23;deposit;2022-09-30 13:04:28
5589;201;61.78;deposit;2022-12-30 14:52:06
5590;725;1620.39;transfer;2025-05-10 06:44:36
5591;48;1666.4;withdrawal;2020-05-31 12:46:33
5592;742;-150.33;withdrawal;2022-06-25 02:20:28
5593;495;1160.06;payment;2023-04-30 14:27:07
5594;486;1089.5;withdrawal;2024-10-16 13:56:31
5595;184;-119.36;transfer;2020-11-12 01:04:35
5596;673;885.03;withdrawal;2023-07-05 13:29:59
5597;547;20.53;deposit;2021-06-02 02:48:22
5598;727;989.05;withdrawal;2022-03-15 10:16:37
5599;967;79.69;withdrawal;2020-12-02 06:09:57
5600;993;257.5;withdrawal;2023-04-11 04:02:25
5601;177;-383.06;deposit;2025-04-25 22:21:49
5602;563;-185.99;withdrawal;2024-06-25 08:47:01
5603;233;1508.28;deposit;2021-07-17 10:50:01
5604;962;-117.79;withdrawal;2024-03-04 16:33:23
5605;871;1874.11;payment;2021-04-25 03:37:39
5606;206;600.66;deposit;2021-06-24 07:10:56
5607;76;1784.09;transfer;2022-06-17 19:55:44
5608;930;455.72;transfer;2024-12-11 17:56:14
5609;92;1381.89;withdrawal;2021-10-26 15:08:10
5610;612;-164.06;transfer;2023-10-31 05:44:41
5611;256;1485.02;withdrawal;2022-06-17 14:09:59
5612;332;1206.82;payment;2021-09-15 14:35:12
5613;577;461.57;payment;2025-03-19 11:38:42
5614;543;438.86;withdrawal;2020-03-23 19:12:23
5615;961;269.46;withdrawal;2020-11-01 04:42:48
5616;157;155.85;transfer;2024-06-16 17:06:33
5617;85;975.13;transfer;2022-06-09 05:25:14
5618;680;1470.02;deposit;2024-11-14 12:50:42
5619;817;1948.2;transfer;2024-04-20 17:54:30
5620;789;1328.26;deposit;2025-05-06 21:19:23
5621;19;423.46;payment;2022-12-19 09:11:19
5622;107;785.44;deposit;2021-11-12 11:52:40
5623;567;416.26;payment;2020-07-30 22:52:28
5624;990;1832.7;payment;2024-12-12 23:35:57
5625;415;538.19;transfer;2022-09-09 20:01:12
5626;790;1389.72;transfer;2022-04-23 08:08:58
5627;505;24.51;withdrawal;2022-02-08 09:23:08
5628;368;223.32;transfer;2024-03-24 01:40:44
5629;956;143.46;payment;2021-01-17 23:43:33
5630;817;310.97;withdrawal;2025-03-01 03:47:24
5631;697;1117.83;deposit;2023-08-19 13:49:33
5632;163;1944.18;withdrawal;2022-11-21 11:52:57
5633;624;1.99;transfer;2023-07-31 19:26:35
5634;53;1267.68;withdrawal;2021-08-01 23:17:50
5635;690;1564.74;payment;2022-04-17 03:20:13
5636;299;652.2;transfer;2024-01-04 16:35:29
5637;549;219.51;withdrawal;2020-07-30 21:35:58
5638;507;592.61;deposit;2023-07-27 18:29:21
5639;64;1141.77;payment;2020-11-29 11:08:13
5640;116;500.91;withdrawal;2025-01-07 07:04:24
5641;53;894.55;transfer;2024-12-29 16:39:14
5642;502;428.75;deposit;2021-11-16 09:55:39
5643;94;1928.38;payment;2023-08-28 19:50:07
5644;450;635.22;payment;2020-05-03 12:07:33
5645;891;1049.09;payment;2023-04-15 09:40:28
5646;793;1787.89;withdrawal;2023-07-13 03:22:27
5647;99;854.31;transfer;2023-02-18 01:08:50
5648;703;-274.36;deposit;2020-05-16 06:02:48
5649;979;531.6;deposit;2023-12-14 23:56:38
5650;665;1601.43;withdrawal;2022-08-24 12:48:12
5651;738;1710.02;transfer;2021-09-15 02:27:36
5652;813;512.13;payment;2023-10-05 20:13:56
5653;901;-40.4;withdrawal;2022-08-18 18:48:30
5654;199;1076.62;deposit;2020-02-10 18:33:26
5655;128;-86.73;withdrawal;2023-01-16 15:21:35
5656;454;732.16;withdrawal;2021-05-15 15:46:02
5657;665;-348.78;transfer;2023-09-07 19:33:50
5658;802;1592.82;deposit;2024-04-14 04:39:10
5659;736;16.9;transfer;2021-05-24 02:45:09
5660;644;819.24;payment;2024-04-04 04:21:57
5661;817;946.18;transfer;2020-02-07 13:52:27
5662;814;1822.99;transfer;2023-10-24 10:09:40
5663;486;1847.96;deposit;2020-07-03 10:00:53
5664;40;-56.09;payment;2022-06-12 19:06:54
5665;592;1479.63;payment;2020-02-08 11:25:56
5666;432;1061.14;withdrawal;2024-03-16 22:24:03
5667;239;1458.21;withdrawal;2024-07-22 06:29:43
5668;309;1806.12;deposit;2024-07-18 15:44:56
5669;581;251.11;payment;2020-02-16 09:01:09
5670;594;897.52;transfer;2020-06-23 03:18:19
5671;517;-457.28;withdrawal;2022-09-01 21:41:27
5672;196;1023.94;withdrawal;2023-02-17 05:08:15
5673;106;1001.32;payment;2022-04-19 14:36:04
5674;398;209.42;payment;2020-10-05 19:57:45
5675;946;493.01;transfer;2024-01-05 19:45:49
5676;170;48.57;transfer;2022-05-01 13:59:33
5677;658;1772.89;withdrawal;2025-02-06 15:14:47
5678;747;1077.0;deposit;2024-01-14 16:57:10
5679;948;364.65;transfer;2025-03-06 03:21:42
5680;921;1354.36;payment;2024-07-29 04:37:54
5681;493;591.99;deposit;2020-10-29 16:44:57
5682;742;-172.93;deposit;2020-04-03 06:25:40
5683;865;40.16;payment;2021-03-23 16:32:54
5684;878;1455.63;transfer;2021-09-30 18:21:39
5685;938;743.87;deposit;2022-09-12 22:33:13
5686;692;102.4;payment;2021-08-07 21:28:08
5687;598;1939.13;deposit;2020-06-12 08:26:01
5688;186;899.47;transfer;2025-03-26 15:43:59
5689;340;551.5;transfer;2024-01-09 13:10:52
5690;209;1000.78;transfer;2023-04-05 22:20:13
5691;805;760.11;transfer;2024-03-19 16:22:20
5692;412;-208.31;withdrawal;2020-11-05 07:20:52
5693;511;-95.34;withdrawal;2025-04-28 20:38:01
5694;653;841.85;withdrawal;2025-07-07 08:21:03
5695;998;-324.56;withdrawal;2021-05-09 01:10:10
5696;199;-449.89;deposit;2022-04-07 00:38:42
5697;767;-409.75;payment;2020-07-19 13:19:41
5698;582;-73.31;withdrawal;2025-03-08 17:02:45
5699;484;304.35;transfer;2020-08-06 22:45:55
5700;711;-137.01;payment;2020-09-13 13:40:12
5701;104;1706.05;transfer;2020-09-27 21:47:00
5702;152;693.49;deposit;2024-04-24 23:46:54
5703;216;-53.35;transfer;2025-07-13 21:39:55
5704;279;1672.17;withdrawal;2021-03-05 14:44:46
5705;826;-159.71;withdrawal;2023-04-25 22:54:20
5706;775;65.55;withdrawal;2022-04-22 03:33:16
5707;679;792.25;withdrawal;2021-07-02 07:50:22
5708;353;1250.55;transfer;2022-02-18 14:27:36
5709;571;708.52;payment;2022-12-16 06:34:31
5710;152;-452.01;payment;2025-04-30 20:43:22
5711;546;222.44;transfer;2020-10-27 08:14:22
5712;863;67.15;withdrawal;2022-01-13 18:23:28
5713;410;1968.0;withdrawal;2021-03-20 17:30:04
5714;199;71.42;withdrawal;2021-11-10 11:50:49
5715;871;1855.89;transfer;2021-12-25 19:19:45
5716;964;160.95;payment;2022-11-09 21:39:02
5717;892;-33.22;withdrawal;2023-08-29 12:21:40
5718;292;219.87;payment;2021-12-07 21:36:57
5719;68;-248.48;withdrawal;2020-04-13 02:06:37
5720;997;725.14;payment;2024-11-20 14:44:56
5721;671;1266.75;deposit;2023-10-19 05:12:02
5722;544;78.36;transfer;2022-02-24 03:27:59
5723;132;-86.0;transfer;2023-11-03 05:02:35
5724;841;1640.28;transfer;2022-04-04 18:36:46
5725;38;793.72;transfer;2024-02-09 23:39:36
5726;705;187.53;payment;2024-06-29 12:06:44
5727;933;1643.98;payment;2021-02-24 16:57:24
5728;514;1846.43;withdrawal;2024-06-12 08:16:45
5729;73;1108.11;payment;2020-06-25 15:58:18
5730;214;695.81;payment;2020-08-25 08:48:32
5731;481;838.91;transfer;2021-10-22 04:23:50
5732;142;1460.03;transfer;2021-07-31 12:06:02
5733;818;-413.19;deposit;2020-10-24 03:00:16
5734;571;338.52;transfer;2024-12-02 07:34:40
5735;274;301.46;transfer;2024-05-17 17:33:55
5736;508;451.44;transfer;2020-04-25 11:05:24
5737;985;1938.2;transfer;2021-05-14 22:15:18
5738;340;1648.35;deposit;2021-05-25 14:06:58
5739;691;243.43;withdrawal;2024-04-23 04:25:00
5740;152;686.47;withdrawal;2022-04-06 05:11:21
5741;63;978.41;deposit;2024-07-07 01:16:44
5742;34;430.9;payment;2022-07-01 03:51:31
5743;308;540.9;payment;2022-05-07 13:21:02
5744;12;1426.34;deposit;2022-10-05 23:11:26
5745;942;1030.7;transfer;2025-01-15 22:32:41
5746;831;965.03;transfer;2023-02-28 20:38:11
5747;717;521.21;withdrawal;2024-02-27 02:31:38
5748;444;-330.53;payment;2022-04-20 15:36:47
5749;509;1017.05;deposit;2023-03-25 00:32:59
5750;467;687.7;withdrawal;2021-05-06 12:05:10
5751;32;-421.74;payment;2022-02-16 09:29:58
5752;214;66.67;withdrawal;2021-01-30 13:02:56
5753;115;940.25;payment;2022-04-14 15:21:59
5754;378;1142.82;withdrawal;2023-10-05 12:25:12
5755;693;798.95;deposit;2020-06-14 03:38:19
5756;981;601.56;transfer;2022-08-01 07:27:50
5757;160;774.38;payment;2023-11-13 10:15:03
5758;458;-38.77;withdrawal;2025-03-19 16:28:25
5759;553;899.53;deposit;2021-07-23 07:15:26
5760;639;1107.78;payment;2023-01-12 14:03:25
5761;309;528.31;deposit;2021-11-29 20:45:06
5762;192;1878.96;withdrawal;2024-01-13 21:49:15
5763;957;500.41;transfer;2024-01-07 09:52:36
5764;940;1187.82;withdrawal;2023-10-09 15:06:53
5765;449;-26.86;deposit;2024-09-09 06:10:51
5766;736;903.11;payment;2022-03-20 03:11:24
5767;571;745.53;deposit;2025-05-06 08:10:22
5768;617;503.07;payment;2025-04-15 08:00:53
5769;399;479.55;withdrawal;2023-05-26 09:30:00
5770;134;1378.62;transfer;2021-02-14 02:59:29
5771;467;-153.59;deposit;2023-04-11 13:22:22
5772;873;1336.9;transfer;2023-07-04 00:53:19
5773;758;852.48;payment;2024-07-28 21:37:37
5774;515;955.19;deposit;2025-02-18 14:42:59
5775;107;1099.97;withdrawal;2021-10-04 19:10:24
5776;653;1421.25;transfer;2023-05-29 13:01:59
5777;1;1981.08;deposit;2022-11-06 06:42:38
5778;922;287.19;withdrawal;2021-11-04 01:56:51
5779;888;1366.7;transfer;2021-12-16 09:16:31
5780;302;743.07;deposit;2024-02-01 11:46:38
5781;153;123.55;transfer;2024-12-15 07:03:31
5782;736;-123.4;payment;2021-04-26 21:18:48
5783;571;948.08;payment;2022-02-20 06:58:36
5784;933;1944.65;transfer;2022-07-18 12:50:58
5785;884;752.85;transfer;2023-02-05 21:03:55
5786;152;215.72;payment;2024-12-15 04:27:28
5787;613;1314.18;transfer;2024-12-05 18:48:53
5788;692;1450.15;transfer;2023-03-02 04:50:33
5789;732;-111.2;payment;2020-05-01 22:23:49
5790;767;1614.29;transfer;2022-08-03 21:29:16
5791;275;736.1;withdrawal;2024-08-18 03:35:29
5792;834;1135.02;payment;2020-11-25 22:39:31
5793;347;1664.3;payment;2021-08-29 21:44:28
5794;349;1401.81;withdrawal;2025-03-25 15:54:00
5795;387;629.8;deposit;2025-04-08 08:38:48
5796;61;-47.14;withdrawal;2020-11-02 00:51:02
5797;640;-98.18;transfer;2021-11-28 23:39:56
5798;502;1954.76;withdrawal;2025-04-22 16:28:02
5799;111;-228.35;withdrawal;2020-07-06 04:16:34
5800;525;600.98;withdrawal;2023-12-12 11:50:36
5801;90;1269.65;withdrawal;2023-05-08 09:06:10
5802;679;1572.68;withdrawal;2024-04-03 06:01:19
5803;388;728.53;withdrawal;2022-01-17 15:28:59
5804;8;42.22;deposit;2021-12-03 07:32:48
5805;264;-248.34;transfer;2021-06-03 22:51:05
5806;268;111.25;deposit;2022-01-10 11:56:59
5807;439;115.61;withdrawal;2021-01-27 23:58:17
5808;10;1513.55;withdrawal;2022-10-09 01:02:43
5809;839;-35.95;transfer;2021-04-03 13:21:02
5810;581;440.68;deposit;2022-10-13 21:38:30
5811;496;1726.02;withdrawal;2020-12-12 11:25:51
5812;830;25.74;withdrawal;2025-03-06 13:41:42
5813;151;185.87;transfer;2020-01-31 18:10:50
5814;513;219.72;transfer;2024-04-08 11:40:00
5815;308;184.36;withdrawal;2020-05-13 00:46:29
5816;488;363.25;deposit;2020-02-16 09:59:30
5817;257;916.37;payment;2020-09-17 21:33:59
5818;573;387.25;withdrawal;2021-11-24 11:09:46
5819;736;1684.48;payment;2020-09-08 20:30:05
5820;875;1348.36;payment;2022-07-14 08:43:12
5821;173;89.04;payment;2023-06-30 07:32:02
5822;655;810.9;withdrawal;2020-03-27 22:12:52
5823;944;1234.52;payment;2023-06-30 16:53:49
5824;381;-383.5;payment;2025-04-23 11:14:35
5825;431;1728.94;withdrawal;2022-05-19 00:38:42
5826;282;-8.61;transfer;2024-07-25 01:00:49
5827;692;197.22;deposit;2020-11-06 02:24:33
5828;135;1467.13;withdrawal;2021-07-16 21:41:44
5829;901;1704.96;transfer;2022-11-07 19:14:58
5830;188;1986.9;transfer;2022-09-11 21:58:17
5831;777;1931.88;deposit;2020-08-31 11:28:37
5832;759;-124.72;withdrawal;2020-08-30 07:04:52
5833;516;-270.69;withdrawal;2023-04-27 22:24:33
5834;91;-215.11;withdrawal;2023-03-04 18:23:27
5835;699;154.23;withdrawal;2020-05-11 15:04:08
5836;888;840.7;transfer;2022-02-23 00:31:55
5837;592;1866.64;transfer;2023-02-26 19:11:43
5838;889;631.65;transfer;2022-10-08 09:59:32
5839;767;1258.07;withdrawal;2025-05-31 10:40:33
5840;705;1571.02;deposit;2020-06-04 17:29:07
5841;567;-91.14;deposit;2021-11-07 06:45:51
5842;723;697.82;withdrawal;2024-05-24 11:19:05
5843;952;1838.0;withdrawal;2023-10-01 05:58:28
5844;596;1800.53;payment;2022-01-15 07:01:18
5845;292;-344.16;deposit;2020-12-16 00:08:43
5846;437;899.04;deposit;2024-05-28 18:36:28
5847;529;1499.99;deposit;2022-05-20 05:37:35
5848;422;1977.27;withdrawal;2020-11-08 21:18:32
5849;363;886.61;transfer;2021-11-10 23:17:50
5850;50;-231.2;deposit;2021-05-15 18:02:10
5851;274;592.79;withdrawal;2025-06-05 20:34:47
5852;80;1306.61;transfer;2024-05-13 02:21:34
5853;242;-98.19;transfer;2022-08-14 19:46:14
5854;381;1842.52;payment;2020-12-27 00:44:27
5855;413;-231.76;deposit;2025-02-16 09:53:32
5856;861;-416.21;deposit;2020-01-12 17:05:55
5857;586;51.73;deposit;2020-05-28 03:39:47
5858;913;42.37;payment;2021-05-03 09:18:52
5859;638;1663.35;withdrawal;2023-09-25 09:03:51
5860;751;620.3;payment;2023-12-21 13:54:26
5861;595;1663.01;deposit;2021-02-20 15:08:35
5862;755;1968.23;payment;2024-11-12 05:21:36
5863;276;1567.83;payment;2024-02-21 21:19:24
5864;651;-205.12;deposit;2020-03-29 14:32:00
5865;477;1130.96;withdrawal;2024-01-06 03:41:46
5866;331;1187.84;withdrawal;2021-08-28 14:26:17
5867;656;1287.28;payment;2020-09-29 14:30:10
5868;562;1407.45;withdrawal;2024-02-04 11:45:42
5869;170;945.62;transfer;2020-02-06 04:36:11
5870;639;516.63;transfer;2025-01-21 19:43:34
5871;269;120.87;transfer;2024-09-01 20:54:30
5872;493;1619.79;transfer;2023-04-28 12:21:55
5873;298;1997.67;payment;2024-07-10 05:00:44
5874;717;1030.28;deposit;2021-09-10 14:37:46
5875;420;1924.2;transfer;2023-07-21 22:18:45
5876;629;-315.28;payment;2023-11-13 14:53:21
5877;840;-480.9;deposit;2022-05-27 02:14:13
5878;277;43.51;withdrawal;2024-03-17 07:53:10
5879;355;1116.28;transfer;2024-10-09 03:31:47
5880;635;-370.69;deposit;2020-11-06 19:06:11
5881;762;492.91;transfer;2021-11-20 01:44:40
5882;470;1386.54;payment;2025-01-06 06:42:56
5883;592;719.57;payment;2020-03-02 13:46:20
5884;168;815.24;deposit;2023-06-27 12:27:07
